BENE_DUAL_FPL_CD_DESC,varchar(500) character set latin not casespecific format 'x(100)',VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC FORMAT 'X(100)',,,,
BENE_DUAL_FPL_SRC_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_DUAL_STUS_CD_DESC,varchar(400) character set latin not casespecific,VARCHAR(400) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_DEEMD_COPMT_LVL_CD_DESC,varchar(500) character set latin not casespecific format 'x(100)',VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC FORMAT 'X(100)',,,,
BENE_DEEMD_COPMT_RSN_CD_DESC,varchar(200) character set latin not casespecific,VARCHAR(200) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_APL_RSLT_CD_DESC,varchar(500) character set latin not casespecific format 'x(100)',VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC FORMAT 'X(100)',,,,
BENE_LIS_APRVL_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_CNCL_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_CHG_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_COPMT_LVL_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
